generation,N_shifts,eventRate
37910001,1,1.87481
37920001,1,2.93359
37930001,0,0.0454503
37940001,2,2.85727
37950001,1,0.069749
37960001,0,0.737644
37970001,2,1.18252
37980001,0,0.00175268
37990001,0,0.128142
38000001,1,0.243015
38010001,0,0.179505
38020001,1,0.453358
38030001,0,0.594177
38040001,0,0.575663
38050001,0,2.06603
38060001,2,0.633367
38070001,2,1.31495
38080001,1,2.40485
38090001,3,3.33619
38100001,0,1.0087
38110001,2,2.01679
38120001,1,1.38036
38130001,1,1.47943
38140001,0,1.40226
38150001,1,1.13745
38160001,0,1.1588
38170001,0,0.287686
38180001,0,0.603702
38190001,1,0.605172
38200001,0,1.2031
38210001,0,0.133799
38220001,3,0.598772
38230001,1,0.236079
38240001,0,0.118758
38250001,0,0.0743851
38260001,2,0.831478
38270001,0,0.00101807
38280001,5,0.641706
38290001,0,0.0194107
38300001,1,3.28114
38310001,2,2.68354
38320001,0,0.2655
38330001,0,2.08148
38340001,2,0.0774517
38350001,2,1.16036
38360001,3,3.35164
38370001,0,0.0262829
38380001,0,1.12915
38390001,0,0.100069
38400001,0,1.22132
38410001,2,0.545022
38420001,0,1.21771
38430001,3,0.505892
38440001,0,1.1182
38450001,0,0.545887
38460001,1,5.08553
38470001,3,2.26872
38480001,2,0.423078
38490001,0,1.213
38500001,0,0.29171
38510001,4,3.65806
38520001,0,0.356722
38530001,0,0.0678182
38540001,2,1.48216
38550001,2,1.21184
38560001,3,0.720026
38570001,1,0.207298
38580001,0,0.0372599
38590001,0,0.437109
38600001,2,1.88084
38610001,1,0.915056
38620001,2,0.469042
38630001,0,0.370557
38640001,2,1.26028
38650001,0,1.35124
38660001,2,0.700364
38670001,0,0.581427
38680001,2,0.941739
38690001,1,1.39384
38700001,0,0.75612
38710001,1,1.68894
38720001,1,0.498238
38730001,1,0.988709
38740001,1,1.13061
38750001,1,1.17959
38760001,0,0.371643
38770001,0,0.555758
38780001,0,0.402842
38790001,1,0.17102
38800001,1,0.461372
38810001,3,1.7814
38820001,2,2.14662
38830001,0,0.198163
38840001,0,1.51
38850001,0,0.651183
38860001,0,3.68665
38870001,1,1.57638
38880001,0,0.221333
38890001,0,0.115857
38900001,0,0.0539976
38910001,2,0.620502
38920001,2,1.06573
38930001,0,0.540243
38940001,1,0.262096
38950001,6,0.178574
38960001,0,1.12754
38970001,0,0.22984
38980001,0,0.14436
38990001,1,0.825761
39000001,2,0.710132
39010001,0,0.0611166
39020001,4,1.6129
39030001,2,0.436571
39040001,0,0.527168
39050001,2,0.138806
39060001,0,1.97782
39070001,0,0.388494
39080001,0,1.36047
39090001,2,0.351552
39100001,0,1.8621
39110001,0,0.965728
39120001,0,0.517518
39130001,1,0.693938
39140001,0,0.46992
39150001,1,0.488757
39160001,2,0.420182
39170001,1,1.34694
39180001,0,0.145968
39190001,3,5.66083
39200001,1,0.368684
39210001,1,0.391701
39220001,0,0.446887
39230001,0,0.135918
39240001,3,1.9679
39250001,0,0.160052
39260001,0,0.390924
39270001,2,3.43032
39280001,1,1.45135
39290001,1,3.38888
39300001,0,2.41815
39310001,1,0.593888
39320001,1,0.280056
39330001,0,0.32693
39340001,0,0.968809
39350001,0,1.20439
39360001,1,1.18674
39370001,2,3.73392
39380001,1,1.08366
39390001,0,0.175996
39400001,0,0.0940566
39410001,0,0.0935031
39420001,0,1.06183
39430001,0,0.759494
39440001,1,0.421585
39450001,0,0.175746
39460001,1,1.69788
39470001,3,0.340504
39480001,0,0.027451
39490001,0,1.0553
39500001,3,1.60528
39510001,2,1.23733
39520001,1,1.29484
39530001,0,2.07396
39540001,0,0.210539
39550001,2,0.443106
39560001,4,2.43797
39570001,2,1.33316
39580001,3,0.93535
39590001,0,0.0923391
39600001,0,1.13385
39610001,2,1.00307
39620001,2,0.451654
39630001,1,0.320557
39640001,1,0.588432
39650001,1,1.08128
39660001,0,1.46819
39670001,0,0.189089
39680001,0,0.111483
39690001,0,0.33126
39700001,0,0.218563
39710001,0,0.30986
39720001,2,0.175556
39730001,2,2.81469
39740001,1,0.00515708
39750001,2,0.672544
39760001,2,1.11169
39770001,1,0.747285
39780001,1,0.411579
39790001,1,2.39333
39800001,1,0.580628
39810001,0,0.0665535
39820001,4,3.30278
39830001,0,0.0194424
39840001,2,0.560455
39850001,2,1.00508
39860001,2,0.513505
39870001,2,3.1444
39880001,2,0.94047
39890001,1,0.0575304
39900001,0,0.223128
39910001,1,0.760142
39920001,3,2.67397
39930001,1,1.52236
39940001,7,0.254501
39950001,0,0.10623
39960001,1,0.0257716
39970001,3,1.22564
39980001,0,0.136364
39990001,3,0.741234
40000001,0,0.450673
40010001,0,1.79503
40020001,0,0.700815
40030001,3,1.04772
40040001,0,0.470561
40050001,0,0.897341
40060001,1,0.161359
40070001,0,0.819767
40080001,0,0.0555137
40090001,0,0.00653835
40100001,0,1.85389
40110001,1,1.42046
40120001,0,0.740133
40130001,0,0.211717
40140001,1,1.61712
40150001,3,1.26524
40160001,0,0.240748
40170001,2,0.622222
40180001,2,0.246657
40190001,0,1.26058
40200001,0,0.119276
40210001,0,0.157889
40220001,1,0.0852783
40230001,0,0.317292
40240001,2,0.297012
40250001,1,3.7447
40260001,1,1.14287
40270001,2,1.07981
40280001,2,1.48872
40290001,0,0.757896
40300001,4,0.277612
40310001,1,2.43109
40320001,3,1.29112
40330001,2,2.92187
40340001,1,2.25626
40350001,1,2.68903
40360001,1,1.72492
40370001,0,1.39463
40380001,0,0.17145
40390001,0,1.35092
40400001,0,0.513119
40410001,1,0.612786
40420001,0,0.171372
40430001,0,0.116971
40440001,4,2.13908
40450001,0,0.52364
40460001,3,2.17466
40470001,0,0.203387
40480001,1,1.51582
40490001,0,1.02516
40500001,1,1.85282
40510001,0,0.16024
40520001,1,0.543226
40530001,0,0.589012
40540001,0,0.827248
40550001,0,0.480722
40560001,0,0.421356
40570001,1,1.99901
40580001,1,1.01489
40590001,1,0.394979
40600001,0,0.403877
40610001,0,0.0526215
40620001,0,0.0660399
40630001,0,0.537236
40640001,0,0.314972
40650001,0,1.28116
40660001,0,0.426069
40670001,0,0.984086
40680001,1,0.333083
40690001,0,0.0325911
40700001,1,0.953082
40710001,4,1.50802
40720001,0,0.0787412
40730001,1,0.38095
40740001,0,0.135046
40750001,1,1.3162
40760001,1,1.56502
40770001,1,2.04258
40780001,0,0.505411
40790001,1,1.78428
40800001,0,0.080749
40810001,0,0.41982
40820001,0,4.52252
40830001,0,0.215731
40840001,1,0.479903
40850001,4,1.81715
40860001,0,0.00644208
40870001,0,0.306759
40880001,0,0.0154164
40890001,0,0.701409
40900001,1,0.598955
40910001,0,0.0158542
40920001,1,2.02215
40930001,0,0.0361436
40940001,0,0.520433
40950001,0,0.643511
40960001,2,3.6936
40970001,1,1.55656
40980001,1,0.525563
40990001,0,1.44704
41000001,0,0.0519642
41010001,1,0.419899
41020001,1,0.474853
41030001,0,0.942927
41040001,1,1.44891
41050001,1,1.21069
41060001,1,1.13351
41070001,1,3.24027
41080001,0,0.23386
41090001,1,0.585712
41100001,1,3.85534
41110001,0,0.282331
41120001,0,0.142396
41130001,1,0.106131
41140001,0,0.238937
41150001,2,0.724198
41160001,0,1.03517
41170001,1,3.25516
41180001,1,0.967021
41190001,0,0.0403066
41200001,1,1.77901
41210001,1,0.922304
41220001,1,0.672183
41230001,2,1.93387
41240001,1,1.41545
41250001,0,0.0671554
41260001,2,0.120386
41270001,0,0.269524
41280001,3,1.14876
41290001,1,0.295164
41300001,0,0.516155
41310001,1,1.96177
41320001,0,0.0156702
41330001,0,0.632801
41340001,1,0.435822
41350001,1,0.88514
41360001,0,0.0379682
41370001,0,0.0761076
41380001,4,3.32938
41390001,0,0.877353
41400001,1,1.13557
41410001,0,1.11072
41420001,1,1.70017
41430001,1,2.88922
41440001,1,1.69312
41450001,1,0.788364
41460001,2,0.578121
41470001,0,0.65964
41480001,4,0.207502
41490001,0,0.745998
41500001,0,1.33882
41510001,1,1.77596
41520001,2,0.243114
41530001,3,1.84144
41540001,0,0.129021
41550001,0,0.77205
41560001,1,1.54115
41570001,0,0.140248
41580001,1,0.662253
41590001,2,1.31579
41600001,0,0.379408
41610001,3,1.94833
41620001,1,1.32485
41630001,0,0.657486
41640001,0,0.134156
41650001,1,1.53959
41660001,1,0.184171
41670001,0,0.150254
41680001,0,0.193513
41690001,0,0.198482
41700001,3,3.00867
41710001,0,0.826703
41720001,0,2.98408
41730001,1,2.74671
41740001,1,1.85407
41750001,1,0.121716
41760001,0,0.244269
41770001,1,2.54024
41780001,1,0.786656
41790001,2,1.64039
41800001,0,0.608155
41810001,0,0.600012
41820001,0,0.550525
41830001,0,0.283384
41840001,2,1.29435
41850001,0,2.45309
41860001,0,0.507858
41870001,1,2.6397
41880001,0,0.248117
41890001,1,1.52932
41900001,1,1.27139
41910001,0,1.8349
41920001,0,0.242641
41930001,1,1.52113
41940001,0,0.145818
41950001,0,0.982535
41960001,1,1.3289
41970001,2,0.515132
41980001,3,1.05939
41990001,0,2.83218
42000001,0,0.488965
42010001,2,0.845192
42020001,2,1.76488
42030001,0,1.46772
42040001,0,0.195075
42050001,0,0.323274
42060001,0,0.0559826
42070001,0,0.992144
42080001,0,0.187897
42090001,2,0.677658
42100001,2,1.60024
42110001,3,3.8202
42120001,3,2.90304
42130001,1,2.32628
42140001,1,0.165789
42150001,0,0.0572265
42160001,0,0.0697037
42170001,0,0.143971
42180001,0,3.5097
42190001,1,0.242637
42200001,0,0.187643
42210001,1,2.90988
42220001,4,0.200986
42230001,1,2.01245
42240001,0,1.09269
42250001,1,1.21729
42260001,0,0.815062
42270001,6,0.615835
42280001,1,0.664077
42290001,2,3.61189
42300001,1,1.88278
42310001,0,0.34197
42320001,2,2.87941
42330001,0,2.71907
42340001,3,2.19596
42350001,1,0.139128
42360001,2,0.272206
42370001,1,0.465126
42380001,1,0.129219
42390001,0,0.305142
42400001,2,1.10323
42410001,2,5.08157
42420001,1,1.91116
42430001,0,2.37831
42440001,0,0.304372
42450001,2,0.6163
42460001,0,1.03967
42470001,0,0.0389274
42480001,0,0.651996
42490001,0,0.0533214
42500001,0,0.549792
42510001,0,2.09815
42520001,2,1.33802
42530001,1,0.602148
42540001,0,0.315537
42550001,3,0.222123
42560001,1,2.50737
42570001,2,0.978066
42580001,0,4.06326
42590001,0,0.390014
42600001,0,0.245698
42610001,1,0.861412
42620001,3,5.37669
42630001,1,1.35776
42640001,5,3.23335
42650001,0,0.241505
42660001,1,1.001
42670001,0,0.606228
42680001,1,0.369813
42690001,2,2.09738
42700001,3,0.778354
42710001,1,1.09847
42720001,2,2.90481
42730001,0,0.796408
42740001,1,1.70977
42750001,1,0.723219
42760001,3,2.20939
42770001,1,0.120152
42780001,1,4.37912
42790001,0,0.195273
42800001,2,0.619812
42810001,0,0.709906
42820001,1,0.230292
42830001,0,0.436335
42840001,1,0.87465
42850001,0,0.0683165
42860001,2,0.228707
42870001,0,0.0317514
42880001,0,0.00785903
42890001,2,0.190638
42900001,4,1.90156
42910001,0,0.514257
42920001,2,2.3555
42930001,0,0.506116
42940001,3,2.31209
42950001,2,2.07547
42960001,0,0.528169
42970001,3,1.695
42980001,0,1.11717
42990001,1,0.160975
43000001,0,1.29312
43010001,2,1.50739
43020001,0,1.38676
43030001,0,1.77369
43040001,2,1.5935
43050001,1,1.76214
43060001,0,2.01393
43070001,2,0.904735
43080001,1,2.35236
43090001,1,0.612423
43100001,0,0.0551913
43110001,0,0.330152
43120001,2,1.20524
43130001,0,0.387704
43140001,0,0.204015
43150001,1,2.05968
43160001,0,1.43555
43170001,3,1.88883
43180001,1,2.02793
43190001,2,0.858139
43200001,1,0.078686
43210001,0,0.298673
43220001,3,2.16538
43230001,0,0.33861
43240001,0,0.343471
43250001,0,0.033024
43260001,3,1.55226
43270001,0,0.601766
43280001,1,0.23965
43290001,0,0.0766695
43300001,0,0.0600214
43310001,1,0.243241
43320001,0,0.259101
43330001,3,0.232784
43340001,4,4.37596
43350001,1,1.51757
43360001,0,0.0206074
43370001,1,1.48289
43380001,0,0.461156
43390001,0,0.0426265
43400001,1,0.588089
43410001,0,0.667941
43420001,0,0.0532624
43430001,0,0.622898
43440001,1,0.64423
43450001,0,0.152888
43460001,0,0.351971
43470001,0,0.0876466
43480001,0,0.418301
43490001,1,1.0501
43500001,0,0.509539
43510001,2,0.294423
43520001,1,1.3275
43530001,1,0.708602
43540001,0,0.311555
43550001,1,1.14026
43560001,0,0.0225551
43570001,1,0.178529
43580001,1,0.86728
43590001,1,1.32015
43600001,1,1.96893
43610001,1,1.32512
43620001,1,2.08502
43630001,1,1.06977
43640001,1,0.587254
43650001,0,1.09619
43660001,0,0.916685
43670001,1,2.7824
43680001,1,0.931901
43690001,2,3.02315
43700001,0,0.894583
43710001,3,1.7892
43720001,0,0.128144
43730001,0,0.349719
43740001,0,0.172059
43750001,2,3.15287
43760001,1,2.8569
43770001,2,1.17025
43780001,0,0.168071
43790001,1,0.691205
43800001,0,1.53689
43810001,0,0.257987
43820001,0,0.380708
43830001,1,0.297955
43840001,0,0.165774
43850001,2,2.29173
43860001,0,0.0605628
43870001,2,0.845354
43880001,1,0.449165
43890001,2,0.830033
43900001,1,0.87212
43910001,0,0.44204
43920001,1,1.92198
43930001,2,3.1892
43940001,0,0.0579794
43950001,4,0.933601
43960001,1,0.774779
43970001,1,1.28598
43980001,3,0.768177
43990001,0,0.147231
44000001,3,3.59697
44010001,0,0.84778
44020001,0,0.789246
44030001,3,1.19936
44040001,1,0.616152
44050001,1,1.57299
44060001,1,1.64722
44070001,0,0.117877
44080001,3,1.22258
44090001,1,0.696608
44100001,4,3.00138
44110001,2,1.38954
44120001,3,2.82486
44130001,1,0.766384
44140001,0,0.452745
44150001,0,0.272878
44160001,1,2.11671
44170001,1,1.3033
44180001,3,0.392127
44190001,1,1.13289
44200001,0,0.495077
44210001,1,2.76499
44220001,2,1.36669
44230001,0,0.376553
44240001,3,4.67309
44250001,1,0.502523
44260001,0,1.23951
44270001,0,1.28969
44280001,1,2.40661
44290001,0,1.06846
44300001,0,0.184185
44310001,0,0.786355
44320001,0,1.64995
44330001,0,0.230653
44340001,1,5.69118
44350001,1,0.68105
44360001,0,0.82407
44370001,1,0.247741
44380001,1,0.92946
44390001,0,0.758035
44400001,1,0.412497
44410001,0,0.55444
44420001,0,0.499819
44430001,0,0.0255367
44440001,0,0.538339
44450001,0,0.0823282
44460001,0,0.00552495
44470001,0,1.14391
44480001,3,0.501911
44490001,0,0.670004
44500001,0,0.541012
44510001,1,0.923928
44520001,1,1.49212
44530001,0,0.40712
44540001,0,1.50272
44550001,1,0.0906547
44560001,3,2.74312
44570001,1,1.83257
44580001,1,0.439809
44590001,1,0.240068
44600001,3,0.476521
44610001,1,0.0629025
44620001,2,2.17174
44630001,2,1.58559
44640001,1,0.948455
44650001,1,0.160935
44660001,0,0.404639
44670001,0,0.392548
44680001,1,0.34185
44690001,1,1.04813
44700001,0,0.208325
44710001,0,0.0460216
44720001,0,0.195358
44730001,2,0.136894
44740001,0,0.243284
44750001,2,3.57649
44760001,1,0.300514
44770001,2,0.933887
44780001,0,1.0748
44790001,1,1.72242
44800001,0,0.762906
44810001,1,0.194378
44820001,1,1.25829
44830001,0,0.304193
44840001,2,1.3464
44850001,1,0.51278
44860001,3,1.02818
44870001,2,0.50474
44880001,0,0.184133
44890001,1,1.26264
44900001,3,3.89376
44910001,0,0.928375
44920001,1,1.92854
44930001,0,0.176609
44940001,1,1.49598
44950001,1,3.47741
44960001,3,0.300371
44970001,1,0.0765317
44980001,2,4.62863
44990001,0,1.13245
45000001,0,1.15609
45010001,0,0.486936
45020001,1,0.998044
45030001,0,0.38412
45040001,0,0.284707
45050001,2,0.530143
45060001,1,0.163939
45070001,3,1.34949
45080001,1,0.422603
45090001,0,0.781022
45100001,1,0.963417
45110001,0,0.233663
45120001,4,1.02892
45130001,0,0.430166
45140001,0,0.767956
45150001,1,0.284445
45160001,0,0.238187
45170001,0,0.577444
45180001,0,0.665945
45190001,0,0.00705133
45200001,2,2.27119
45210001,0,1.46474
45220001,0,0.037872
45230001,2,1.69523
45240001,1,0.0742858
45250001,3,1.3621
45260001,1,0.917578
45270001,0,3.2648
45280001,3,0.0586491
45290001,1,1.29728
45300001,0,1.77958
45310001,2,3.65451
45320001,1,1.889
45330001,0,1.92603
45340001,0,0.269601
45350001,1,0.784232
45360001,3,1.81692
45370001,1,0.280666
45380001,3,3.03467
45390001,1,0.947476
45400001,2,0.673087
45410001,0,0.154357
45420001,0,0.622974
45430001,0,0.0220682
45440001,0,0.531583
45450001,0,1.63067
45460001,1,3.04032
45470001,1,0.146114
45480001,0,0.0524174
45490001,0,1.16536
45500001,1,1.24493
45510001,0,0.866698
45520001,0,0.0236855
45530001,1,0.207408
45540001,0,0.128384
45550001,0,4.34816
45560001,0,4.09528
45570001,0,0.721831
45580001,0,0.242231
45590001,0,0.988563
45600001,0,0.0924955
45610001,0,0.0471182
45620001,0,2.36037
45630001,1,0.853008
45640001,4,5.40171
45650001,0,0.0892439
45660001,0,0.0982125
45670001,1,1.29871
45680001,0,0.325194
45690001,1,0.103761
45700001,0,0.01316
45710001,3,0.881443
45720001,1,2.70981
45730001,1,0.182503
45740001,0,0.306437
45750001,1,0.653098
45760001,1,0.621316
45770001,3,3.8206
45780001,1,0.465492
45790001,0,0.482226
45800001,1,2.19519
45810001,2,1.91128
45820001,1,0.136367
45830001,1,1.08325
45840001,2,1.20593
45850001,0,0.267305
45860001,1,0.296979
45870001,0,0.374257
45880001,0,3.00689
45890001,1,0.18131
45900001,0,0.352793
45910001,2,1.72841
45920001,3,2.83174
45930001,0,0.107616
45940001,0,0.395455
45950001,0,0.61895
45960001,0,0.980196
45970001,0,0.889922
45980001,1,1.28502
45990001,0,1.79302
46000001,1,3.05593
46010001,0,0.0191859
46020001,0,0.156031
46030001,2,4.32458
46040001,1,0.305401
46050001,0,0.521991
46060001,6,1.40469
46070001,0,0.958981
46080001,0,0.0509149
46090001,1,0.380594
46100001,1,1.03943
46110001,1,1.50779
46120001,0,0.504457
46130001,1,1.95485
46140001,0,0.332727
46150001,0,2.10524
46160001,1,0.947744
46170001,0,0.920648
46180001,3,2.11852
46190001,1,0.342601
46200001,0,0.0355533
46210001,1,0.330009
46220001,0,0.889209
46230001,3,1.17086
46240001,1,4.36389
46250001,0,0.667214
46260001,0,0.404955
46270001,0,0.434312
46280001,1,0.411482
46290001,3,2.56291
46300001,1,3.37262
46310001,5,1.0997
46320001,1,1.96632
46330001,3,5.09769
46340001,0,0.179094
46350001,0,0.251482
46360001,2,1.41964
46370001,4,0.243207
46380001,0,0.031359
46390001,2,0.418444
46400001,1,1.42209
46410001,2,1.8859
46420001,0,0.584879
46430001,1,0.687805
46440001,0,1.36544
46450001,1,0.404377
46460001,0,0.476367
46470001,0,0.952513
46480001,0,0.0165508
46490001,2,0.425159
46500001,0,0.608336
46510001,0,0.288582
46520001,0,0.424963
46530001,0,1.21527
46540001,0,0.716699
46550001,0,2.26892
46560001,0,0.415895
46570001,0,0.0494499
46580001,3,1.1807
46590001,0,0.0550387
46600001,0,0.147794
46610001,2,0.633677
46620001,0,0.1903
46630001,1,3.8449
46640001,1,0.561244
46650001,0,0.188006
46660001,0,0.284848
46670001,1,0.344567
46680001,1,0.886825
46690001,5,2.24859
46700001,1,0.517171
46710001,0,0.604131
46720001,1,0.400552
46730001,1,0.0597725
46740001,0,2.15338
46750001,1,0.738993
46760001,3,1.95762
46770001,0,0.146978
46780001,0,0.0203091
46790001,1,1.24006
46800001,0,0.0218198
46810001,1,0.48416
46820001,3,8.82184
46830001,2,0.817673
46840001,1,1.79288
46850001,1,1.18492
46860001,1,0.985813
46870001,2,1.37887
46880001,1,1.20488
46890001,1,0.374797
46900001,1,1.60884
46910001,0,0.661126
46920001,1,1.48218
46930001,2,1.54083
46940001,0,0.345641
46950001,0,0.226507
46960001,1,0.882748
46970001,1,0.15616
46980001,1,0.671993
46990001,0,0.268816
47000001,0,0.1618
47010001,1,1.22752
47020001,0,0.786116
47030001,4,1.16779
47040001,2,1.43323
47050001,1,1.45107
47060001,0,0.554488
47070001,1,0.703998
47080001,3,1.22031
47090001,1,2.98953
47100001,1,1.36329
47110001,0,0.995321
47120001,0,0.395175
47130001,0,0.988706
47140001,1,0.0735517
47150001,2,1.058
47160001,3,1.35381
47170001,3,0.116403
47180001,3,0.785102
47190001,3,0.19991
47200001,1,3.25416
47210001,0,1.22108
47220001,2,0.278161
47230001,1,2.38764
47240001,2,2.07966
47250001,0,0.0484606
47260001,1,1.56209
47270001,1,2.75175
47280001,0,2.53594
47290001,3,1.66855
47300001,1,0.945115
47310001,3,0.898913
47320001,4,1.30346
47330001,1,0.896922
47340001,1,0.218885
47350001,0,0.795936
47360001,3,0.499936
47370001,1,2.99861
47380001,3,0.400697
47390001,1,1.56975
47400001,1,0.9535
47410001,1,0.619678
47420001,1,1.59123
47430001,1,0.096744
47440001,0,0.104921
47450001,1,3.87395
47460001,2,0.258503
47470001,0,0.395176
47480001,0,0.0475006
47490001,1,0.223558
47500001,5,2.50755
47510001,1,0.892915
47520001,2,2.66008
47530001,1,0.462779
47540001,1,1.15534
47550001,4,1.84636
47560001,1,0.876792
47570001,1,1.65464
47580001,0,0.116405
47590001,0,3.91288
47600001,4,1.55991
47610001,0,0.317371
47620001,0,0.244634
47630001,0,1.51109
47640001,2,0.238005
47650001,1,1.58331
47660001,0,3.92079
47670001,2,0.0772663
47680001,0,0.253207
47690001,1,1.58047
47700001,0,0.171507
47710001,3,4.14655
47720001,1,0.479012
47730001,3,0.428125
47740001,2,0.529045
47750001,0,3.15377
47760001,1,0.686629
47770001,0,0.0456501
47780001,0,0.825929
47790001,0,0.0596465
47800001,0,0.30651
47810001,0,0.0359833
47820001,2,5.88777
47830001,0,0.320807
47840001,0,0.285198
47850001,1,1.06516
47860001,0,0.455359
47870001,2,0.273023
47880001,0,0.792412
47890001,1,1.35262
47900001,3,0.765444
47910001,0,1.91221
47920001,0,2.1622
47930001,1,0.106993
47940001,2,1.52727
47950001,0,0.824534
47960001,2,3.59243
47970001,1,0.111651
47980001,3,0.367901
47990001,0,0.174244
48000001,0,0.906592
48010001,0,0.0536541
48020001,3,1.34526
48030001,0,0.79755
48040001,0,0.16876
48050001,0,1.47534
48060001,1,0.279723
48070001,2,0.623973
48080001,0,0.106606
48090001,1,0.09916
48100001,0,1.60543
48110001,0,0.363464
48120001,2,0.0492397
48130001,3,3.46081
48140001,1,1.06031
48150001,1,0.7814
48160001,0,0.0421986
48170001,2,2.7336
48180001,0,1.05655
48190001,1,2.12196
48200001,1,2.04255
48210001,0,3.86766
48220001,1,0.936165
48230001,6,4.51668
48240001,0,1.1835
48250001,2,1.95517
48260001,1,0.998369
48270001,0,0.518854
48280001,3,2.82104
48290001,2,4.04756
48300001,2,0.57186
48310001,0,0.605709
48320001,0,0.469272
48330001,0,0.214467
48340001,0,1.56517
48350001,2,1.7505
48360001,0,0.0536065
48370001,0,0.0913554
48380001,2,2.64756
48390001,0,0.81525
48400001,0,2.03219
48410001,0,0.193147
48420001,2,0.649527
48430001,0,0.394041
48440001,1,0.832707
48450001,0,0.56024
48460001,0,0.997663
48470001,3,1.04391
48480001,1,0.126197
48490001,0,0.0188602
48500001,1,1.38715
48510001,0,0.660037
48520001,0,0.112179
48530001,1,0.910209
48540001,1,0.286207
48550001,2,0.514661
48560001,2,0.24794
48570001,2,1.33226
48580001,1,0.704392
48590001,0,0.373579
48600001,0,0.64158
48610001,3,0.880594
48620001,2,0.611249
48630001,0,5.13519
48640001,0,0.187485
48650001,0,0.311267
48660001,0,0.457564
48670001,1,2.23103
48680001,0,0.608799
48690001,1,1.37002
48700001,2,1.03206
48710001,0,0.505593
48720001,1,0.795654
48730001,1,1.18484
48740001,2,0.469748
48750001,2,0.553112
48760001,3,0.409611
48770001,1,0.123083
48780001,0,0.290417
48790001,0,0.430291
48800001,0,0.327213
48810001,1,1.3471
48820001,0,0.143193
48830001,2,1.56119
48840001,0,0.656953
48850001,1,0.155181
48860001,0,0.0703133
48870001,1,1.51104
48880001,1,1.26209
48890001,1,1.11404
48900001,3,0.370074
48910001,1,0.26521
48920001,0,0.122126
48930001,0,0.636061
48940001,1,1.9184
48950001,0,0.0969888
48960001,0,1.32325
48970001,1,2.61482
48980001,2,0.0797426
48990001,0,1.19752
49000001,1,0.782092
49010001,0,0.703353
49020001,2,1.12932
49030001,0,0.892308
49040001,1,0.0455238
49050001,1,1.10647
49060001,1,0.793026
49070001,0,0.150836
49080001,0,0.630832
49090001,4,2.34122
49100001,0,0.218441
49110001,2,1.607
49120001,0,0.296106
49130001,3,1.56817
49140001,1,1.67264
49150001,1,0.876497
49160001,2,0.481919
49170001,3,0.872817
49180001,0,0.000895764
49190001,0,0.356456
49200001,1,1.06719
49210001,1,1.05901
49220001,1,0.514968
49230001,0,0.0478135
49240001,0,0.219035
49250001,0,0.970742
49260001,2,1.70418
49270001,2,0.541947
49280001,4,0.222747
49290001,0,0.231124
49300001,2,0.253138
49310001,0,0.651911
49320001,0,0.54932
49330001,1,0.458211
49340001,2,0.696674
49350001,0,1.82899
49360001,0,0.0164948
49370001,2,1.42358
49380001,1,1.5935
49390001,0,0.0386872
49400001,2,0.477834
49410001,0,0.648222
49420001,2,4.39856
49430001,0,0.563588
49440001,1,0.46715
49450001,1,1.76082
49460001,2,0.791191
49470001,2,1.36257
49480001,0,0.903648
49490001,1,1.59429
49500001,0,0.0160451
49510001,1,1.11836
49520001,0,0.0407777
49530001,0,0.364754
49540001,2,2.13045
49550001,2,1.9225
49560001,0,0.243256
49570001,0,0.0377596
49580001,0,1.12173
49590001,2,0.488229
49600001,0,0.0936997
49610001,2,2.55191
49620001,1,0.409755
49630001,2,1.2826
49640001,1,1.52311
49650001,2,1.2789
49660001,1,1.84919
49670001,0,1.89892
49680001,2,1.26321
49690001,0,0.00898245
49700001,0,0.979782
49710001,0,1.19568
49720001,0,0.00359348
49730001,0,0.622997
49740001,1,0.990374
49750001,1,0.350641
49760001,3,1.08045
49770001,0,2.11228
49780001,3,1.65829
49790001,1,2.18752
49800001,1,0.909626
49810001,0,2.03695
49820001,2,0.323713
49830001,1,0.816546
49840001,0,0.0651208
49850001,0,0.525842
49860001,0,0.140106
49870001,1,0.50939
49880001,0,1.09939
49890001,1,2.74544
49900001,0,0.416419
49910001,1,0.438799
49920001,0,0.888474
49930001,0,2.04094
49940001,1,0.558876
49950001,2,0.42195
49960001,1,0.679436
49970001,0,0.181348
49980001,0,0.0182701
49990001,2,0.413591
